2952;736684239176;Polvorones vainilla Palluzzi;;;;3300,00
2953;736684239169;Polvorones marmolados Palluzzi;;;;3300,00
2954;7798332890552;Papas ketchup Julicroc;;;;1850,00
2955;7797257000121;Agua Ivess 500ml;;;;900,00
2956;7797257000145;Agua con gas Ivess 500ml;;;;900,00
2957;2957;Pan de campo Sol de invierno;;;;1620,00
2958;2958;Pizzetas con muza Sol de invierno;;;;3690,00
2959;2959;Sandwich jamon y queso Sol de invierno;;;;4300,00
2960;7798195940401;Pan molde semillas Destaccados;;;;5650,00
2961;7898954933689;Pan hamburguesa Schar;;;;5200,00
2962;2962;Pizza con muzzarella Chuño;;;;6400,00
2963;7798412270267;Canela Yamay;;;;1520,00
2964;7798412270274;Jengibre Yamay;;;;1320,00
2965;7794786920432;Snack cheddar Dantelli;;;;1650,00
2966;7798434840011;Barra banana/ddl Epico;;;;1500,00
2967;4336204840088;Barra manzana/canela Epico;;;;1500,00
2968;7798033680667;Snack Miel y Vainilla Samurai;;;;2400,00
2969;7798033680650;Snack semilla y cacao Samurai;;;;2400,00
2970;7798033680605;Snack Queso Samurai;;;;2400,00
2971;7798033680674;Snack quinoa y ddl Samurai;;;;2400,00
2972;2972;Brownie Sol de invierno;;;;1620,00
2973;763571648513;Karnevil medallon Felices las vacas;;;;2580,00
2974;763571648506;Chickenvil medallon Felices las vacas;;;;3130,00
2975;724751007674;Nuggets pollo Felices las vacas;;;;4860,00
2976;724751014108;Mila carne Felices las vacas;;;;3900,00
2977;763571765197;Medallon espinaca Felices las vacas;;;;2440,00
2978;763571765180;Medallon calabaza y choclo Felices las vacas;;;;2440,00
2979;721450780839;Falafels Mundo vegetal;;;;4040,00
2980;7798332890644;Papas fritas provenzal Julicroc;;;;1850,00
2981;714604308539;Snack queso Vivir libre;;;;3750,00
2982;714604308546;Snack fugazzeta Vivir libre;;;;3750,00
2983;714604308560;Tortillas Vivir libre;;;;3380,00
2984;714604308553;Galletitas surtidas Vivir libre;;;;3680,00
2985;7798407950136;Premezcla falafel Gula;;;;3500,00
2986;7798407950143;Premezcla hamburguesa Gula;;;;3690,00
;;;;;;
